"Trace ID","Trace name","Start time","Duration"
1c23c4d35dbc99346ec86e5c656071ce,dss-prototype: /IAD,2022-06-06 21:35:47.278,366 ms
c1ff45996902816bc052788f9cb9d8b3,dss-prototype: /RIC,2022-06-06 21:35:45.920,354 ms
00132d8fa51315eee97449f4eb6746c3,dss-prototype: /WA,2022-06-06 21:35:44.906,9.95 ms
f6b2b7889ad4bdbcaf47bbf3f042e535,dss-prototype: /TE,2022-06-06 21:35:43.895,6.58 ms
fe0e46bf4f3005d29864f84e74c2b72e,dss-prototype: /tracks,2022-06-06 21:35:42.887,4.49 ms
3d1989d31f6cbcfbee2f2ab9df70885c,dss-prototype: /IAD,2022-06-06 21:35:41.499,383 ms
283873ebbe295799693f4cc0557ee76c,dss-prototype: /RIC,2022-06-06 21:35:39.785,711 ms
8407eefcb2a04247b1b6c95c26e8889e,dss-prototype: /WA,2022-06-06 21:35:38.771,9.74 ms
e771c74eefda8f99448549b9514e6399,dss-prototype: /TE,2022-06-06 21:35:37.761,5.96 ms
893d59e6b4c95b4cbf17c9fa70714651,dss-prototype: /tracks,2022-06-06 21:35:36.752,4.42 ms
2580f8d9537cd1ddc6eeeab184bf65b4,dss-prototype: /IAD,2022-06-06 21:35:35.387,361 ms
56ac0d5d42faecf9866c028706a5fb96,dss-prototype: /RIC,2022-06-06 21:35:34.032,352 ms
d9f5bc0fb5f3898fecd1ec383a9917cb,dss-prototype: /WA,2022-06-06 21:35:33.019,9.46 ms
786f79c2c67898745b5ebfcff67bdec9,dss-prototype: /TE,2022-06-06 21:35:32.009,6.22 ms
aeb4ea3dbdfa315128b5151f259d59e1,dss-prototype: /tracks,2022-06-06 21:35:31.000,4.68 ms
86db721aeb1baef364d14da3e6392b78,dss-prototype: /IAD,2022-06-06 21:35:29.550,446 ms
075accecc7874da7f3ffb3b6f8a4d4e8,dss-prototype: /RIC,2022-06-06 21:35:28.177,368 ms
7f002d8f3ac204df20af3660d0b65a8f,dss-prototype: /WA,2022-06-06 21:35:27.163,10.1 ms
b29300df94751ddb55248facdaa3a2a4,dss-prototype: /TE,2022-06-06 21:35:26.153,5.72 ms
d2e7cbbc715e656ec4bcb464f28e1dc9,dss-prototype: /tracks,2022-06-06 21:35:25.145,4.29 ms
8e499bb7d226e887d62163f829c5a7c2,dss-prototype: /IAD,2022-06-06 21:35:23.649,493 ms
d4e0fc3c1b3e36377e5444bc63a9ed50,dss-prototype: /RIC,2022-06-06 21:35:22.177,468 ms
9ff5a67215db041bace06afd12c5181b,dss-prototype: /WA,2022-06-06 21:35:21.163,9.87 ms
e9a42b0d62a321ded1286a9fdb9a3da0,dss-prototype: /TE,2022-06-06 21:35:20.154,5.82 ms
35b4ba46caee768bb435219624da472e,dss-prototype: /tracks,2022-06-06 21:35:19.145,4.62 ms
f013b1cd02d9f6bea5d9f1a9520befc0,dss-prototype: /IAD,2022-06-06 21:35:17.704,437 ms
0d2bbf55c0d56dcd68dadc01bee60bba,dss-prototype: /RIC,2022-06-06 21:35:16.138,562 ms
9f932cdc8988413b3685f102df4ba1be,dss-prototype: /WA,2022-06-06 21:35:15.124,9.61 ms
a5fa592d1d4b6bb934c83a8ba340840f,dss-prototype: /TE,2022-06-06 21:35:14.115,6.18 ms
fb10417a8b142a6f678bdfbcb3cb0308,dss-prototype: /tracks,2022-06-06 21:35:13.106,4.53 ms
221718b91a23f11f289076b7b9fb767a,dss-prototype: /IAD,2022-06-06 21:35:11.683,420 ms
2040712005bbd224fbb318359002ae5d,dss-prototype: /RIC,2022-06-06 21:35:10.257,422 ms
cb3d13ae30ce1450d784f9be2994285d,dss-prototype: /WA,2022-06-06 21:35:09.243,9.66 ms
89133239a1ea467e762629c7f0c094d6,dss-prototype: /TE,2022-06-06 21:35:08.233,5.99 ms
54f02b0ef9920601b349738656e003af,dss-prototype: /tracks,2022-06-06 21:35:07.225,4.65 ms
ce9a7adbf1ffa7660c1747490e6a3fd9,dss-prototype: /IAD,2022-06-06 21:35:05.569,651 ms
2dea99d4e755520cfe9b066b9080a709,dss-prototype: /RIC,2022-06-06 21:35:04.207,358 ms
78fda36422a2cbf92203c4373a483d32,dss-prototype: /WA,2022-06-06 21:35:03.193,9.96 ms
cb5a9cac6a5609a5754006d602c9c3eb,dss-prototype: /TE,2022-06-06 21:35:02.183,6.02 ms
c398ab4cf140744b531d76c0d5a94764,dss-prototype: /tracks,2022-06-06 21:35:01.174,4.90 ms
bde2ea20b1ca97989e4d141d77fb9bd2,dss-prototype: /IAD,2022-06-06 21:34:59.810,359 ms
8381bf7c4f8e21e0ef1f1f6a3eedbac2,dss-prototype: /RIC,2022-06-06 21:34:58.230,576 ms
6d781e9fb5fc67b21cd317b7a5590682,dss-prototype: /WA,2022-06-06 21:34:57.216,9.22 ms

