"Trace ID","Trace name","Start time","Duration"
7891887e73a9836cccba9b925035bb31,dss-prototype: /IAD,2022-06-28 21:17:28.080,321 ms
b7e78e747da1644f9746e3c51650c2c7,dss-prototype: /RIC,2022-06-28 21:17:26.748,328 ms
f07659071aaa2ec948f321578a48f34b,dss-prototype: /WA,2022-06-28 21:17:25.728,14.1 ms
3437ec4d470a3483af4fcb14d61da5a6,dss-prototype: /TE,2022-06-28 21:17:24.715,7.21 ms
0b14d8244774d662b19f3d6c85a4d9c9,dss-prototype: /tracks,2022-06-28 21:17:23.705,5.35 ms
bbbb02f6859246c131400f3c0e106458,dss-prototype: /IAD,2022-06-28 21:17:22.363,336 ms
63a492b1ee73788068c8eead1c86dd0f,dss-prototype: /RIC,2022-06-28 21:17:21.034,323 ms
f49e8d805d5aa3aca98ebdd13bb8a8e1,dss-prototype: /WA,2022-06-28 21:17:20.018,11.5 ms
62ec1129b3339e72f836b467924f2eac,dss-prototype: /TE,2022-06-28 21:17:19.005,7.54 ms
45519b2aa3fc4d8088f4f57ab4fecda1,dss-prototype: /tracks,2022-06-28 21:17:17.994,5.86 ms
5d41f30afed93c0bc3e8d257813508a3,dss-prototype: /IAD,2022-06-28 21:17:16.615,373 ms
a49d663fa528132a77f93b18750139b7,dss-prototype: /RIC,2022-06-28 21:17:15.266,344 ms
ff9f07f62818de43e64eedfdb5aa2bae,dss-prototype: /WA,2022-06-28 21:17:14.250,11.1 ms
0ed9903f816c28ed2327b20d7ccb7ed4,dss-prototype: /TE,2022-06-28 21:17:13.236,9.04 ms
c093ae490db58e71c13958aa69946563,dss-prototype: /tracks,2022-06-28 21:17:12.226,4.77 ms
1ce5a0e853ee2bbaf73322e696b82c21,dss-prototype: /IAD,2022-06-28 21:17:10.731,490 ms
708c66352a157527facdd200d4a3401d,dss-prototype: /RIC,2022-06-28 21:17:09.280,446 ms
997cd2170b7dfb00ad0929c43a4b697a,dss-prototype: /WA,2022-06-28 21:17:08.263,11.9 ms
da07cdf269403cd74dd3193d4c5c6fa8,dss-prototype: /TE,2022-06-28 21:17:07.251,6.84 ms
dcc9a36a1b37e63442353c9e0e8096f4,dss-prototype: /tracks,2022-06-28 21:17:06.241,4.96 ms
d16b9bdfb9cba5cb2b488df2318fc4e9,dss-prototype: /IAD,2022-06-28 21:17:04.923,313 ms
347cdd6521250004388e872532dd88e1,dss-prototype: /RIC,2022-06-28 21:17:03.408,509 ms
d8e3417f95b02fa107709c9e8317bbe4,dss-prototype: /WA,2022-06-28 21:17:02.392,11.0 ms
5e2b1a72df41ca1b4b21074df696554f,dss-prototype: /TE,2022-06-28 21:17:01.380,7.42 ms
1aae425e48e19d49237485a70717af14,dss-prototype: /tracks,2022-06-28 21:17:00.370,5.11 ms
3ace4d30e1fdc051a29b6cd28a310e1e,dss-prototype: /IAD,2022-06-28 21:16:58.992,372 ms
