"Trace ID","Trace name","Start time","Duration"
bfe5d86ab59ea9c3e3f2125b048f2874,dss-prototype: /RIC,2022-05-17 16:37:54.399,682 ms
b2bc0fa075125a3a8db0f4eac9ce8ece,dss-prototype: /WA,2022-05-17 16:37:53.385,10.2 ms
eb34cf7c534473fea866bb2e7ff8eafc,dss-prototype: /TE,2022-05-17 16:37:52.375,5.71 ms
732d2b354b900b5ffcd0658653c3f541,dss-prototype: /tracks,2022-05-17 16:37:51.367,4.46 ms
02eb583bb839499d28da9ce87304a1b2,dss-prototype: /IAD,2022-05-17 16:37:50.012,351 ms
8e98fcd050b3fa0500f74f2865d4ff61,dss-prototype: /RIC,2022-05-17 16:37:48.456,551 ms
9c9d66b87887c6b0006f01c7bf2913c2,dss-prototype: /WA,2022-05-17 16:37:47.443,9.24 ms
b717fd7cb5519e04e19dd6209c762da9,dss-prototype: /TE,2022-05-17 16:37:46.433,5.79 ms
0e5c919a42890c9bc054a52c7fa910a7,dss-prototype: /tracks,2022-05-17 16:37:45.424,4.45 ms
ee2d8038266c06bfb2a308c529e98a64,dss-prototype: /IAD,2022-05-17 16:37:43.991,430 ms
a26ba9de8ff00622bc649314aeca03ae,dss-prototype: /RIC,2022-05-17 16:37:42.470,516 ms
ed78a2e6efa2bfea6412adf14ea0f13c,dss-prototype: /WA,2022-05-17 16:37:41.457,9.05 ms
119e19b7209ce2d5d8ea909e819f85c6,dss-prototype: /TE,2022-05-17 16:37:40.447,5.93 ms
bcc2db47b99f5bd0ca4f94d5db7d01d5,dss-prototype: /tracks,2022-05-17 16:37:39.438,4.37 ms
ecf0579807b8d98f1da4de71f4df6b8e,dss-prototype: /IAD,2022-05-17 16:37:37.796,638 ms
92ec1dd673227fa6cf25ec7e60011ff7,dss-prototype: /RIC,2022-05-17 16:37:36.432,360 ms
d6d333f393c12185e69be3ccc9c22973,dss-prototype: /WA,2022-05-17 16:37:35.418,9.46 ms
a67518a87629510951ea0a0afa64e419,dss-prototype: /TE,2022-05-17 16:37:34.408,5.91 ms
ac204ebd50a9f46890e5c01438ceaeb8,dss-prototype: /tracks,2022-05-17 16:37:33.399,4.82 ms
3a9fb0ffecc30053d43168deab482942,dss-prototype: /IAD,2022-05-17 16:37:32.019,376 ms
fb0f439563b7695151e1cf67f5f13005,dss-prototype: /RIC,2022-05-17 16:37:30.584,431 ms
fe77cea1feef5e88717e43d52f2f5a5d,dss-prototype: /WA,2022-05-17 16:37:29.571,9.40 ms
0873401a4537961fa53cc948768449d5,dss-prototype: /TE,2022-05-17 16:37:28.561,6.01 ms
1de71272004037c202364c55c41d41e4,dss-prototype: /tracks,2022-05-17 16:37:27.552,4.50 ms
7cce5d624690f04e0ebb9b2a4e8ec6c5,dss-prototype: /IAD,2022-05-17 16:37:25.656,892 ms
f5155edf3aeee469d270efd1d92dc23d,dss-prototype: /RIC,2022-05-17 16:37:24.298,354 ms
906691a616e7bf3a86609ab60e640bea,dss-prototype: /WA,2022-05-17 16:37:23.284,9.79 ms
c1ab31d80cdba7056fc025918ec3377e,dss-prototype: /TE,2022-05-17 16:37:22.274,6.09 ms
767be4dffd38c07830294e76b648b568,dss-prototype: /tracks,2022-05-17 16:37:21.265,4.76 ms
d2f18f47986295749ea9eb8f2811466c,dss-prototype: /IAD,2022-05-17 16:37:19.846,415 ms
7455f55121196dd7ee3ecb8a98af066c,dss-prototype: /RIC,2022-05-17 16:37:18.489,353 ms
9a26356a63902e6589515cd5337b927c,dss-prototype: /WA,2022-05-17 16:37:17.476,9.12 ms
8a25459985d503c4bd9ecf821bb136dd,dss-prototype: /TE,2022-05-17 16:37:16.466,6.16 ms
f2726fa9adc702413272d8e4d6a979f6,dss-prototype: /tracks,2022-05-17 16:37:15.458,4.54 ms
76fc134c412b37fc49400d60c3ef919b,dss-prototype: /IAD,2022-05-17 16:37:13.770,683 ms
f5be116f711a04736d852d61b1ac2843,dss-prototype: /RIC,2022-05-17 16:37:12.382,383 ms
47309398ea74afdfccd34d27fd2288dc,dss-prototype: /WA,2022-05-17 16:37:11.369,9.38 ms
578815f78c71b9f92a31da37996791b4,dss-prototype: /TE,2022-05-17 16:37:10.359,6.10 ms
a9fdc1a973887c1752d9f4cf01b90b20,dss-prototype: /tracks,2022-05-17 16:37:09.350,4.61 ms
fd9e23fb6f9d65200fa9bd3822c92e6c,dss-prototype: /IAD,2022-05-17 16:37:07.520,826 ms
0c6ed3c8d1280cc0d4cc3911632e5c33,dss-prototype: /RIC,2022-05-17 16:37:06.127,388 ms
85f0a7b9d6d92c5f342fbbf31d04d51a,dss-prototype: /WA,2022-05-17 16:37:05.113,10.1 ms

