"Trace ID","Trace name","Start time","Duration"
4d2686fba9ada47eab4dbdf120e19a00,dss-prototype: /IAD,2022-06-06 21:47:39.934,479 ms
ba81ab4e274d17f64695b43ebc2d4929,dss-prototype: /RIC,2022-06-06 21:47:37.169,1.75 s
3ba7bb3a707e5a6037baaa084596f1e9,dss-prototype: /WA,2022-06-06 21:47:36.112,39.6 ms
6e8aa1272fa71b54517a1c3ebcd208a6,dss-prototype: /TE,2022-06-06 21:47:35.080,19.4 ms
4f1e08fe31c134fc5309ebc5e756e0fb,dss-prototype: /tracks,2022-06-06 21:47:34.055,14.8 ms
8a91bde68660b840f0a6c57088cf5d16,dss-prototype: /IAD,2022-06-06 21:47:32.602,442 ms
7e0c0522cc633145320fa01ec7317d10,dss-prototype: /RIC,2022-06-06 21:47:30.844,745 ms
1a3e6532046eea6c3d090ef7dec3cd62,dss-prototype: /WA,2022-06-06 21:47:29.803,30.2 ms
82fb490fe14b376c9f047789d28a5b13,dss-prototype: /TE,2022-06-06 21:47:28.772,20.8 ms
38efc41784539e789ae907862ce3a530,dss-prototype: /tracks,2022-06-06 21:47:27.747,14.2 ms
513521cadb7cb9e352d694c9846b3bf5,dss-prototype: /IAD,2022-06-06 21:47:26.264,473 ms
8c0fb968391b7e14a7f51776eeb42ced,dss-prototype: /RIC,2022-06-06 21:47:24.780,473 ms
e119862b2ed42a7518b862d3f58b6444,dss-prototype: /WA,2022-06-06 21:47:23.737,32.1 ms
3f4df4efac48929fc233393478fe8a35,dss-prototype: /TE,2022-06-06 21:47:22.706,20.3 ms
4ec04d98a703b5087b11627526251ffa,dss-prototype: /tracks,2022-06-06 21:47:21.681,15.0 ms
8a835a9ee1ba555f8d4e021a3dc75aba,dss-prototype: /IAD,2022-06-06 21:47:19.664,1.01 s
f8092636036456d2728c8b44086059b0,dss-prototype: /RIC,2022-06-06 21:47:18.194,459 ms
7dd0119c01cd8f2a74608b16e6405ab7,dss-prototype: /WA,2022-06-06 21:47:17.153,29.7 ms
13ff419fa8f279f8f07cda471fb993d0,dss-prototype: /TE,2022-06-06 21:47:16.124,19.2 ms
76e9b79741467815ddfdfba7addda996,dss-prototype: /tracks,2022-06-06 21:47:15.099,14.2 ms
1a9c4c219e9e90595ea2817c9a1178aa,dss-prototype: /IAD,2022-06-06 21:47:13.488,600 ms
f7042c9d219b8cd04c5ae927f0f9b663,dss-prototype: /RIC,2022-06-06 21:47:11.993,484 ms
269551e50ae30ffbd449818f002a6e86,dss-prototype: /WA,2022-06-06 21:47:10.950,32.3 ms
1249d29f6ac0fb55be21e600ee7a2c28,dss-prototype: /TE,2022-06-06 21:47:09.916,23.5 ms
9cedfb4c1b02c6ecb1cb74f6322ab1ce,dss-prototype: /tracks,2022-06-06 21:47:08.867,30.6 ms
e759f8d61eeef3531acd3f5c710ac370,dss-prototype: /IAD,2022-06-06 21:47:07.328,520 ms
a27a08f92e584320b7feb2795278f405,dss-prototype: /RIC,2022-06-06 21:47:05.654,663 ms
36c7d742b08bb9b861049a610ff879ed,dss-prototype: /WA,2022-06-06 21:47:04.614,30.3 ms
615539cc195ee28f46187dbf84c8175e,dss-prototype: /TE,2022-06-06 21:47:03.584,19.7 ms
eca5d5a0b8ae20aabb4e0b4cac3374a4,dss-prototype: /tracks,2022-06-06 21:47:02.544,26.3 ms
fd5347aca47cdaa04446155b8e40bf78,dss-prototype: /IAD,2022-06-06 21:47:00.963,565 ms
3026170c0cf3b830fe2f2a1c3bf14a98,dss-prototype: /RIC,2022-06-06 21:46:59.521,432 ms
17881c34202172d580ff2a7632be31c8,dss-prototype: /WA,2022-06-06 21:46:58.474,36.4 ms
82e4cd59ee202e2adcbf35b33ef532d3,dss-prototype: /TE,2022-06-06 21:46:57.415,44.9 ms
9c0c3028064dc2e4c47e09c792859ac6,dss-prototype: /tracks,2022-06-06 21:46:56.382,14.9 ms
8dcc67dcdf038a0b8d929587baae1d3d,dss-prototype: /IAD,2022-06-06 21:46:54.920,452 ms
349beb27e71ebae0ff176ed5fbd6dc0d,dss-prototype: /RIC,2022-06-06 21:46:53.340,569 ms
47fcd5ec41e904c42758b6ed525f59fa,dss-prototype: /WA,2022-06-06 21:46:52.299,30.6 ms
078f48bc04329a043fdb7b05d3060f4e,dss-prototype: /TE,2022-06-06 21:46:51.248,38.2 ms
73d9b4f34b02fcd22dfc91be51029aab,dss-prototype: /tracks,2022-06-06 21:46:50.217,14.4 ms
dfa1ef93b345a3022fabdca5b6884979,dss-prototype: /IAD,2022-06-06 21:46:48.595,612 ms
7f66c54941a441a4e90bdf43c8e59c68,dss-prototype: /RIC,2022-06-06 21:46:46.802,783 ms
84e4f373f4063cd7890bdb8d65c7000f,dss-prototype: /WA,2022-06-06 21:46:45.736,52.8 ms

