"Trace ID","Trace name","Start time","Duration"
16e661bdf5b365ef360df0f0d69fe1d1,dss-prototype: /RIC,2022-05-02 10:23:45.757,2.06 s
242abd1cc35f467f523145070ef46fe6,dss-prototype: /WA,2022-05-02 10:23:44.696,47.5 ms
4654cb6ec361c608204a9d9595f2aae6,dss-prototype: /TE,2022-05-02 10:23:43.645,32.9 ms
12c25b09a80df59a0057976f6a670cb8,dss-prototype: /tracks,2022-05-02 10:23:42.577,46.5 ms
622822df99bebe3dc972601216e7496f,dss-prototype: /IAD,2022-05-02 10:23:40.924,635 ms
3be422dcdad4c1554cf769415f5c5f13,dss-prototype: /RIC,2022-05-02 10:23:39.378,515 ms
cf40901adef6c54df6c7a753530779f0,dss-prototype: /WA,2022-05-02 10:23:38.297,37.7 ms
00cc2fb8051c878cce54ddde34c3f124,dss-prototype: /TE,2022-05-02 10:23:37.233,44.8 ms
a880e166374fabf9bc82757556962605,dss-prototype: /tracks,2022-05-02 10:23:36.223,18.4 ms
7437feeaa2c5d444485753aef2610717,dss-prototype: /IAD,2022-05-02 10:23:34.518,681 ms
c181524dc3196d1dbbca05dbefb4d5de,dss-prototype: /RIC,2022-05-02 10:23:32.968,468 ms
755ed1f8ba4bfa72a0a7a2d3338c7178,dss-prototype: /WA,2022-05-02 10:23:31.817,137 ms
106073a932c177d38a4f5378ccbae450,dss-prototype: /TE,2022-05-02 10:23:30.607,145 ms
e70b3abfd63e47afaf754def51fca700,dss-prototype: /tracks,2022-05-02 10:23:29.086,17.6 ms
2462c8e475cb4f9df6552e18fb3f3a9f,dss-prototype: /IAD,2022-05-02 10:23:27.554,517 ms
58334581ed8ada4bff7d9b51c64968ef,dss-prototype: /RIC,2022-05-02 10:23:26.040,500 ms
60d204b7d1db91cc122e9c4ffa498dd7,dss-prototype: /WA,2022-05-02 10:23:24.953,72.9 ms
4fc194b8aa6254b7f9267341443ecedc,dss-prototype: /TE,2022-05-02 10:23:23.905,22.1 ms
329ce28891b17e2dc4c02033fdb1c031,dss-prototype: /tracks,2022-05-02 10:23:22.859,28.3 ms
090d777dcfe0985e22870a65af1f2c68,dss-prototype: /IAD,2022-05-02 10:23:21.255,590 ms
335697e47cfda3a5ad4d562d253574d3,dss-prototype: /RIC,2022-05-02 10:23:19.686,534 ms
3107cd8c87e5fefc1f4ce815d2048b40,dss-prototype: /WA,2022-05-02 10:23:18.640,32.3 ms
b6ee6ff9d80a80f5d28d6421591b6387,dss-prototype: /TE,2022-05-02 10:23:17.579,44.3 ms
e71e8476273ce9154d0d931b6885dc55,dss-prototype: /tracks,2022-05-02 10:23:16.550,13.9 ms
aa55da25f357d137a6f3f3cd85fef508,dss-prototype: /IAD,2022-05-02 10:23:15.113,425 ms
8a4bebaa09d965734ff39e9672397c8d,dss-prototype: /RIC,2022-05-02 10:23:13.619,483 ms
68a34693cbf97b2f8abf56585ec7b05c,dss-prototype: /WA,2022-05-02 10:23:12.551,58.8 ms
2bea4a728706a98f69ed2f3ff4c65519,dss-prototype: /TE,2022-05-02 10:23:11.483,53.1 ms
cca2c09d209623b04547a0ebaca978c4,dss-prototype: /tracks,2022-05-02 10:23:10.429,18.8 ms
237336de14f97526f475e3d46b44cd6e,dss-prototype: /IAD,2022-05-02 10:23:08.964,451 ms
eef34f40bfec9e71e576683ab640644f,dss-prototype: /RIC,2022-05-02 10:23:07.405,543 ms
fe6aaafac09a2a68978e77e6739822af,dss-prototype: /WA,2022-05-02 10:23:06.269,141 ms
c50ff62dace8fafcae59c8d6d1a74226,dss-prototype: /TE,2022-05-02 10:23:05.215,30.5 ms
749a079b2a0ebf4eea8a8f05d361b55d,dss-prototype: /tracks,2022-05-02 10:23:04.178,21.6 ms
134b6122482279e7fb42a10db8bf2a31,dss-prototype: /IAD,2022-05-02 10:23:02.702,462 ms
88e9eb34565109853795c99c254e1222,dss-prototype: /RIC,2022-05-02 10:23:01.128,561 ms
fced2ed8b13d7e4090ac50b65b76f6fc,dss-prototype: /WA,2022-05-02 10:23:00.043,35.1 ms
e93cfd2cbcd7305b3ed6ce75142c23e2,dss-prototype: /TE,2022-05-02 10:22:59.003,29.2 ms
bc2685fc7efd9bf945aa1b72dae8c951,dss-prototype: /tracks,2022-05-02 10:22:57.941,47.7 ms
8a7566fac2c5e1cb688b44488bafc935,dss-prototype: /IAD,2022-05-02 10:22:56.423,504 ms
2c92faa38e4161ac00125ce59c94cd6b,dss-prototype: /RIC,2022-05-02 10:22:54.999,413 ms
a30ea5dbbc2dd0f98ef1d864eb3e26fc,dss-prototype: /WA,2022-05-02 10:22:53.947,37.5 ms

