"Trace ID","Trace name","Start time","Duration"
61493c5f11c88d744e8a03e84684349e,dss-prototype: /TE,2022-04-22 20:36:22.988,21.6 ms
ae848223690829c625d1b4dc57a678f0,dss-prototype: /tracks,2022-04-22 20:36:21.945,32.5 ms
102b6b2d6a5a4ddc3d850fd7f87240b5,dss-prototype: /WA,2022-04-22 20:36:20.893,36.7 ms
a077c98933a8e3537a6f5df54324f8a4,dss-prototype: /TE,2022-04-22 20:36:19.858,25.2 ms
b9d12af2efa9b7972335302368388569,dss-prototype: /tracks,2022-04-22 20:36:18.819,27.8 ms
3a5bebf3b57e37c8a30c3db1c948457e,dss-prototype: /WA,2022-04-22 20:36:17.756,44.0 ms
08bba9377693ae3d01d10565b0f6aca1,dss-prototype: /TE,2022-04-22 20:36:16.726,17.8 ms
8c2f32403811deb48fb033031d1ee5d5,dss-prototype: /tracks,2022-04-22 20:36:15.703,14.1 ms
56be5ec31fe6efcf8fbce034fb4382f7,dss-prototype: /WA,2022-04-22 20:36:14.617,67.0 ms
fffe8e9ce55bf7a01ad211940024c549,dss-prototype: /TE,2022-04-22 20:36:13.544,49.7 ms
301c201176fb8bf7b1423aeced14306c,dss-prototype: /tracks,2022-04-22 20:36:12.508,17.3 ms
8fab8690048440981dbe2299cacd60c0,dss-prototype: /WA,2022-04-22 20:36:11.469,28.1 ms
af80e4b89b29d011ad6c4fc73d150247,dss-prototype: /TE,2022-04-22 20:36:10.391,53.3 ms
43a1e3e8231185a1ef4cff6922c52935,dss-prototype: /tracks,2022-04-22 20:36:09.364,11.5 ms
a88d9ff1af95ca8cfba2c46cb988dda1,dss-prototype: /IAD,2022-04-22 20:36:07.902,451 ms
71d85e2851ef54a469c57065b50d54fe,dss-prototype: /RIC,2022-04-22 20:36:05.862,1.06 s
4b9e9e9c2db27a756fb467c2462ba52d,dss-prototype: /WA,2022-04-22 20:36:04.812,40.1 ms
034112ca46fc85f3c372bd073eb2d61e,dss-prototype: /TE,2022-04-22 20:36:03.768,29.1 ms
1cc75153db1e3551ee5b8461a67059f8,dss-prototype: /tracks,2022-04-22 20:36:02.743,11.4 ms
1c46ba8965e4661e1239744b44c593c2,dss-prototype: /WA,2022-04-22 20:36:01.701,33.2 ms
7ff93af525fafd5420666fd87c43d667,dss-prototype: /TE,2022-04-22 20:36:00.651,41.1 ms
3e8419b1b0b8b40df4c655e64bf2c884,dss-prototype: /tracks,2022-04-22 20:35:59.623,11.5 ms
af1c4512e1e3df7e56c3702a7b9c843e,dss-prototype: /WA,2022-04-22 20:35:58.587,25.9 ms
80778d8b4472f0a7fd6f8e7069dd6117,dss-prototype: /TE,2022-04-22 20:35:57.539,33.0 ms
acf7f440ddd89c6581d9cf1a866fb219,dss-prototype: /tracks,2022-04-22 20:35:56.507,16.7 ms
d2002d95bae7d83a65bd36fe0376b6ab,dss-prototype: /WA,2022-04-22 20:35:55.463,29.8 ms
f22cd748dfca646b7f6057efb48b39bc,dss-prototype: /TE,2022-04-22 20:35:54.430,18.0 ms
be376b37719b5491efae1a616c420a34,dss-prototype: /tracks,2022-04-22 20:35:53.397,19.7 ms
42e14010a3d402fea1b74d9f00a5118e,dss-prototype: /WA,2022-04-22 20:35:52.319,47.6 ms
59230387adaae88248eaa1b5b1023cbe,dss-prototype: /TE,2022-04-22 20:35:51.291,17.4 ms
ed526f66d5513e40e1189f64816ad8c3,dss-prototype: /tracks,2022-04-22 20:35:50.263,16.8 ms
b93462cdfdcfacef9900eca5a394cba6,dss-prototype: /IAD,2022-04-22 20:35:48.806,443 ms
61fa585ace804b6de562cb22d58de016,dss-prototype: /RIC,2022-04-22 20:35:47.306,488 ms
