"Trace ID","Trace name","Start time","Duration"
3e2c446a20f8b0cd23a4b46d7ab042a8,dss-prototype: /tracks,2022-04-08 19:34:18.143,22.6 ms
9a8a9492b9749aacb53aaa85126598e9,dss-prototype: /IAD,2022-04-08 19:34:16.651,470 ms
24dced5166226f8a1b9e14524532e814,dss-prototype: /RIC,2022-04-08 19:34:15.206,430 ms
b017c8de73e0e99aa1506b5c91a8bc49,dss-prototype: /tracks,2022-04-08 19:34:14.164,25.5 ms
9d62842dfc1b8b02999900540e1badb5,dss-prototype: /tracks,2022-04-08 19:34:13.067,28.4 ms
494d21b7f6e03a9941f48744f28364a2,dss-prototype: /tracks,2022-04-08 19:34:11.996,58.3 ms
926363b390209c5b7cf35e154d6bfea6,dss-prototype: /tracks,2022-04-08 19:34:10.972,11.8 ms
1779b315d718196cc74d6a1aca8f9fdd,dss-prototype: /tracks,2022-04-08 19:34:09.944,16.8 ms
a36cb1b487e0d5a4c73eac6eb0a9d16b,dss-prototype: /tracks,2022-04-08 19:34:08.903,26.5 ms
5765eb7018ad3b33981c341463f8c794,dss-prototype: /tracks,2022-04-08 19:34:07.857,29.1 ms
9894c8077f7579cd4ccf271f71892159,dss-prototype: /tracks,2022-04-08 19:34:06.824,19.7 ms
0ef017a1792a8692c2eee328d84a513e,dss-prototype: /tracks,2022-04-08 19:34:05.778,28.5 ms
1ba3fba6f56978f6e0f508c5d55806b9,dss-prototype: /tracks,2022-04-08 19:34:04.713,16.0 ms
f374832832da648a7883bb067bbe7aa4,dss-prototype: /IAD,2022-04-08 19:34:03.212,483 ms
8319c5e329a0f8a58a447344ec174086,dss-prototype: /RIC,2022-04-08 19:34:01.369,812 ms
7dcb67a5d2a51b0ece52bb80b2095aa1,dss-prototype: /tracks,2022-04-08 19:34:00.255,14.1 ms
53f400b993c3dda87bb16568b9d7c336,dss-prototype: /tracks,2022-04-08 19:33:59.245,12.9 ms
05390e938b671de6603910d9db5fb952,dss-prototype: /tracks,2022-04-08 19:33:58.214,16.7 ms
102b2b5edc093448dfd353780424daa1,dss-prototype: /tracks,2022-04-08 19:33:57.184,14.3 ms
8ea647ab5755c14b3ad86d214bce0a2c,dss-prototype: /tracks,2022-04-08 19:33:56.161,12.0 ms
bbb2b4321d9e3199d650947003428f83,dss-prototype: /tracks,2022-04-08 19:33:55.127,21.5 ms
f5c7fccd3070fd3fe6267ad99714078b,dss-prototype: /tracks,2022-04-08 19:33:54.100,15.1 ms
a4c9f20499eb473dcddff273500ffcaa,dss-prototype: /tracks,2022-04-08 19:33:53.068,16.7 ms
1295d7ee9317c4e24ac1aa6e1d40a03a,dss-prototype: /tracks,2022-04-08 19:33:51.980,76.5 ms
caf1b0e468e93d3b9a6adfedc697892d,dss-prototype: /tracks,2022-04-08 19:33:50.943,16.6 ms
3c789bc876e69ba83357aeb331bc9c27,dss-prototype: /IAD,2022-04-08 19:33:49.536,393 ms
6f6d67f992fb8149a157b1bc3321a1a3,dss-prototype: /RIC,2022-04-08 19:33:47.990,536 ms
630fcdbaa051ed46e525082e2be5e641,dss-prototype: /tracks,2022-04-08 19:33:46.945,36.0 ms
3d45e024a1818f1aa1b9de0b1d0cfae7,dss-prototype: /tracks,2022-04-08 19:33:45.909,22.1 ms
93fd5e4106aaeba4647f9936e4d3b996,dss-prototype: /tracks,2022-04-08 19:33:44.858,36.5 ms
87654eaee3bed952a9dbd90f6375209f,dss-prototype: /tracks,2022-04-08 19:33:43.828,12.1 ms
5b5caa721cfaa457777b454e4a343aae,dss-prototype: /tracks,2022-04-08 19:33:42.804,13.3 ms
3db5eb7befaa3a1c03e6003dc796842b,dss-prototype: /tracks,2022-04-08 19:33:41.767,23.4 ms
ea72cc4c54ccc39d2d2b52599f11afdb,dss-prototype: /tracks,2022-04-08 19:33:40.733,18.9 ms
f6024a84c0ab82632b25ce87e5c93b8a,dss-prototype: /tracks,2022-04-08 19:33:39.710,12.4 ms
38f5c555eb202a20f319daf89aff5a1d,dss-prototype: /tracks,2022-04-08 19:33:38.668,24.3 ms
1258178f7f71ef9ab824d0b4d746c26d,dss-prototype: /tracks,2022-04-08 19:33:37.634,20.2 ms
3635cf976f579c10f71783accf4c204d,dss-prototype: /IAD,2022-04-08 19:33:36.010,609 ms
294ee9dc4875561fee99dadef067be9b,dss-prototype: /RIC,2022-04-08 19:33:34.619,375 ms
5e9c6090e8998e7a5e4b18ca0ff0f1d1,dss-prototype: /tracks,2022-04-08 19:33:33.593,13.5 ms
0a7ed38f92b97ad5687800c768e3f039,dss-prototype: /tracks,2022-04-08 19:33:32.569,13.6 ms
5b0ec8951447c56678d66475f5a98205,dss-prototype: /tracks,2022-04-08 19:33:31.536,19.6 ms
74f6017636090bfec52e74ab46a13ed2,dss-prototype: /tracks,2022-04-08 19:33:30.501,19.1 ms
e1bc41ad1aa94c7c80d49a612f185229,dss-prototype: /tracks,2022-04-08 19:33:29.482,27.0 ms

